Age,Gender,Years at Address,Employment Status,Country,Current Debt,Postcode,Income,Housing,CCJs,Loan Amount,Outcome
54,M,12,Unemployed,UK,0.0,BN1 5DG,21000.0,Own,2,6678.0,Defaulted
77,M,42,Self Employed,UK,9170.0,BN2 9YA,52000.0,Own,1,16560.0,Defaulted
60,F,16,Unemployed,UK,2630.0,BN3 1FB,37000.0,Own,0,30007.0,Paid
57,F,37,Self Employed,UK,7490.0,BN3 3DB,21000.0,Mortgage,1,7084.0,Paid
60,M,21,Self Employed,UK,8630.0,BN3 3RT,40000.0,Own,3,22494.0,Defaulted
34,F,16,Self Employed,UK,6920.0,BN3 4GG,40000.0,Own,0,9609.0,Paid
59,M,12,Unemployed,UK,6310.0,BN3 6HB,52000.0,Own,0,10846.0,Paid
38,M,15,Self Employed,UK,0.0,BS20 8ND,29000.0,Own,0,6820.0,Paid
55,F,18,Employed,UK,7200.0,BS40 6JD,44000.0,Own,1,42057.0,Paid
30,M,3,Self Employed,UK,5780.0,BS6 5SJ,43500.0,Rent,3,20719.0,Defaulted
45,F,20,Unemployed,UK,2620.0,BS6 7NY,49500.0,Mortgage,2,13360.0,Paid
39,M,9,Unemployed,UK,3180.0,BS8 2UU,45000.0,Own,0,11591.0,Paid
78,M,2,Self Employed,UK,4560.0,BT20 5HX,49500.0,Mortgage,1,22055.0,Paid
40,F,6,Employed,UK,3650.0,BT21 0DG,35500.0,Own,2,27001.0,Paid
63,F,2,Unemployed,UK,7620.0,BT27 4AN,52000.0,Mortgage,0,52245.0,Defaulted
65,F,11,Unemployed,UK,1780.0,BT32 3RL,32000.0,Mortgage,0,31235.0,Defaulted
38,M,21,Self Employed,UK,90.0,BT32 4HA,47500.0,Rent,2,32337.0,Defaulted
22,M,4,Self Employed,UK,4650.0,BT32 4HE,48500.0,Mortgage,0,3003.0,Paid
37,M,14,Self Employed,UK,6470.0,BT34 4NP,43500.0,Mortgage,1,23900.0,Paid
64,M,2,Self Employed,UK,60.0,BT38 9EL,46500.0,Mortgage,0,35463.0,Defaulted
34,F,10,Self Employed,UK,250.0,BT39 9NT,48500.0,Mortgage,3,16441.0,Paid
24,F,6,Employed,UK,8040.0,BT4 2GB,52000.0,Mortgage,0,21969.0,Defaulted
59,F,26,Unemployed,UK,9540.0,BT4 2WA,45500.0,Mortgage,1,33265.0,Defaulted
31,M,11,Employed,UK,8580.0,BT4 3GL,41000.0,Own,0,36196.0,Defaulted
63,M,23,Self Employed,UK,530.0,BT47 3DX,46000.0,Own,1,31368.0,Paid
83,M,3,Self Employed,UK,1940.0,BT5 7FL,21000.0,Rent,3,146.0,Defaulted
26,F,6,Unemployed,UK,500.0,BT53 7PR,50500.0,Own,0,14673.0,Paid
36,M,6,Employed,UK,940.0,BT55 7SU,48000.0,Own,0,7366.0,Paid
82,F,4,Self Employed,UK,1350.0,BT6 8NL,52000.0,Mortgage,3,44349.0,Paid
76,F,40,Self Employed,UK,8760.0,BT61 9JT,21000.0,Own,3,2968.0,Defaulted
18,F,2,Unemployed,UK,7320.0,BT67 0BG,41500.0,Own,2,26073.0,Defaulted
85,F,42,Unemployed,UK,200.0,BT78 1TN,44000.0,Rent,1,40081.0,Paid
21,M,3,Self Employed,UK,2140.0,BT9 6JH,36000.0,Own,2,12937.0,Paid
20,F,2,Self Employed,UK,0.0,CA3 8TX,36500.0,Mortgage,0,28916.0,Defaulted
66,F,16,Unemployed,UK,1240.0,CB2 1TA,36500.0,Mortgage,0,26068.0,Paid
77,M,42,Unemployed,UK,8420.0,CF5 1GJ,21000.0,Own,0,18454.0,Defaulted
86,F,42,Self Employed,UK,4540.0,CH3 6HJ,21000.0,Own,3,10735.0,Defaulted
24,F,3,Unemployed,UK,1620.0,CH49 6LE,47000.0,Own,1,11154.0,Defaulted
20,F,2,Self Employed,UK,60.0,CH64 5TQ,21500.0,Own,2,10493.0,Defaulted
66,M,39,Self Employed,UK,390.0,CM23 5JB,22500.0,Mortgage,1,7581.0,Defaulted
31,M,14,Unemployed,UK,2210.0,CT10 1QU,33500.0,Own,1,21818.0,Paid
62,F,4,Unemployed,UK,890.0,CT6 5JL,52000.0,Mortgage,0,30113.0,Paid
50,F,18,Self Employed,UK,3490.0,CV35 0TR,40000.0,Own,0,9671.0,Paid
42,M,2,Self Employed,UK,0.0,CV36 5HS,26000.0,Rent,1,5503.0,Paid
42,M,10,Unemployed,UK,3510.0,DD8 4HD,40500.0,Mortgage,1,10787.0,Defaulted
45,F,19,Unemployed,Spain,4000.0,DE1 1GJ,31000.0,Own,2,27739.0,Defaulted
65,F,8,Unemployed,UK,30.0,DE4 3DU,51500.0,Own,1,12382.0,Paid
40,M,12,Self Employed,UK,1810.0,DE73 8GR,36000.0,Mortgage,0,27581.0,Paid
70,M,31,Unemployed,UK,5430.0,DL8 5FB,39000.0,Own,1,37463.0,Defaulted
53,M,31,Unemployed,UK,3670.0,DT6 5HX,37500.0,Mortgage,0,1491.0,Defaulted
42,M,17,Unemployed,UK,3440.0,DY9 0QD,51500.0,Mortgage,3,32493.0,Defaulted
85,M,8,Self Employed,UK,430.0,E11 1JA,47000.0,Own,3,24410.0,Defaulted
47,M,2,Employed,UK,410.0,E11 1JX,52000.0,Rent,2,14832.0,Paid
41,F,10,Unemployed,UK,1030.0,E17 6PB,47000.0,Own,3,18887.0,Defaulted
55,M,10,Unemployed,UK,5140.0,E2 0SU,41000.0,Own,3,12976.0,Paid
77,F,42,Unemployed,UK,5250.0,E3 5AX,48500.0,Rent,0,26550.0,Paid
32,F,14,Self Employed,UK,4800.0,EH14 1AT,25000.0,Rent,0,24952.0,Defaulted
88,F,42,Unemployed,UK,2530.0,EH14 1DY,42500.0,Mortgage,3,5477.0,Defaulted
46,M,22,Unemployed,UK,3270.0,EH4 3RF,50000.0,Mortgage,2,12091.0,Defaulted
86,F,42,Unemployed,UK,6070.0,EH8 9UP,21000.0,Mortgage,3,1386.0,Defaulted
21,M,3,Self Employed,UK,1650.0,EN11 9DG,23000.0,Mortgage,1,8512.0,Paid
67,M,19,Unemployed,UK,880.0,EN4 8TY,49000.0,Rent,1,5506.0,Defaulted
89,M,37,Employed,UK,8100.0,FK15 9HB,32500.0,Mortgage,1,28292.0,Defaulted
37,F,4,Unemployed,UK,2970.0,G12 0EG,51500.0,Rent,3,19459.0,Defaulted
55,F,34,Unemployed,UK,4000.0,G20 6DF,38000.0,Own,0,25012.0,Defaulted
53,M,33,Unemployed,UK,620.0,GL7 6LE,22000.0,Rent,1,1146.0,Paid
30,F,3,Unemployed,UK,150.0,GU2 9LF,21000.0,Rent,1,4817.0,Paid
63,M,40,Employed,UK,1020.0,GU2 9LW,35000.0,Own,3,19712.0,Paid
41,M,18,Unemployed,UK,0.0,GU22 9PG,52000.0,Mortgage,0,43151.0,Paid
73,F,11,Unemployed,UK,3240.0,GU8 6QE,52000.0,Mortgage,2,16486.0,Paid
27,M,8,Unemployed,UK,50.0,GY3 5JU,37500.0,Own,0,34711.0,Paid
75,F,13,Self Employed,UK,40.0,HD9 1QG,29000.0,Mortgage,0,23376.0,Paid
18,M,2,Unemployed,UK,810.0,HR3 5LL,50000.0,Mortgage,0,40186.0,Defaulted
52,M,18,Self Employed,UK,180.0,HU17 0ET,21500.0,Own,1,5112.0,Paid
60,M,40,Unemployed,UK,2990.0,KA7 4HP,43000.0,Mortgage,0,9562.0,Defaulted
39,M,11,Self Employed,UK,5020.0,KT2 6HD,52000.0,Own,2,23190.0,Paid
70,F,42,Employed,UK,9800.0,KT21 2LR,44500.0,Rent,3,9306.0,Defaulted
71,F,10,Employed,UK,100.0,KT23 4HR,52000.0,Own,0,45488.0,Paid
40,F,6,Self Employed,UK,8460.0,LS11 9BG,51500.0,Own,0,25520.0,Defaulted
60,F,29,Unemployed,UK,1520.0,LS2 9AH,25500.0,Mortgage,1,7099.0,Defaulted
56,F,37,Self Employed,UK,7960.0,LS6 4PR,46000.0,Mortgage,0,27188.0,Paid
83,M,42,Employed,UK,110.0,M1 6LG,52000.0,Own,1,24589.0,Paid
43,F,13,Self Employed,UK,1330.0,M14 7QD,21000.0,Mortgage,0,13877.0,Defaulted
60,M,26,Self Employed,UK,1050.0,ME7 5SE,33500.0,Mortgage,3,5187.0,Defaulted
17,F,2,Self Employed,UK,7140.0,MK11 1BQ,29500.0,Own,0,9035.0,Paid
70,F,27,Unemployed,UK,5290.0,MK40 2LU,51500.0,Own,3,20966.0,Paid
48,M,12,Self Employed,UK,80.0,N10 3EB,51000.0,Own,0,26021.0,Defaulted
54,M,14,Unemployed,UK,2850.0,N10 3NR,21000.0,Mortgage,1,15980.0,Defaulted
88,M,42,Unemployed,UK,2960.0,N16 8SB,34000.0,Rent,3,28065.0,Defaulted
28,F,7,Self Employed,UK,4520.0,N16 9AL,28500.0,Rent,0,24421.0,Paid
56,F,10,Self Employed,UK,6110.0,N19 3EG,36500.0,Rent,0,23061.0,Paid
40,M,17,Unemployed,UK,3480.0,N19 5RW,21000.0,Rent,2,7226.0,Defaulted
61,F,35,Unemployed,UK,2660.0,N22 7EX,52000.0,Own,0,8835.0,Paid
45,F,9,Self Employed,UK,4930.0,N3 2LE,47500.0,Mortgage,1,11939.0,Paid
61,M,25,Self Employed,UK,7900.0,N5 1PP,32000.0,Own,0,5837.0,Defaulted
58,M,38,Self Employed,UK,4060.0,N5 2HR,36000.0,Mortgage,0,1693.0,Paid
41,M,9,Self Employed,UK,480.0,N7 8AT,50500.0,Own,2,10841.0,Defaulted
65,M,30,Unemployed,UK,2250.0,N8 7DA,43000.0,Mortgage,2,11644.0,Paid
24,F,7,Unemployed,UK,450.0,N8 8AR,30500.0,Own,3,29541.0,Defaulted
75,M,15,Self Employed,UK,2680.0,N8 9EX,49000.0,Rent,0,9345.0,Paid
23,M,2,Unemployed,UK,2020.0,NE30 4NU,41000.0,Own,1,15047.0,Paid
18,M,2,Unemployed,UK,2500.0,NE6 5DY,51500.0,Mortgage,1,23420.0,Paid
25,M,5,Self Employed,UK,3340.0,NN7 1LD,52000.0,Mortgage,2,148.0,Defaulted
56,F,5,Unemployed,UK,560.0,NR7 0GL,35500.0,Own,0,7668.0,Defaulted
26,M,7,Employed,UK,9640.0,NW1 8XN,50500.0,Own,0,33821.0,Defaulted
88,M,42,Unemployed,UK,1750.0,NW10 5AY,38500.0,Own,2,24743.0,Defaulted
85,F,42,Unemployed,UK,9430.0,NW2 3TJ,43000.0,Rent,0,872.0,Paid
43,F,17,Employed,UK,9790.0,NW2 4ET,30500.0,Rent,2,6560.0,Defaulted
85,F,42,Self Employed,UK,6390.0,NW2 4PH,46000.0,Own,0,19630.0,Defaulted
25,F,8,Employed,UK,60.0,NW3 2YT,37000.0,Mortgage,3,35074.0,Defaulted
45,M,20,Employed,UK,30.0,NW5 2QY,26000.0,Own,1,20702.0,Defaulted
47,M,5,Unemployed,UK,1130.0,OX2 7NF,45000.0,Mortgage,0,27111.0,Paid
61,F,24,Employed,UK,420.0,OX28 1AP,30500.0,Mortgage,2,17895.0,Paid
69,M,2,Self Employed,UK,1170.0,PL26 6EX,21000.0,Rent,0,11836.0,Defaulted
24,F,5,Unemployed,UK,200.0,PL8 1AW,48000.0,Rent,0,41110.0,Defaulted
41,M,6,Unemployed,UK,1330.0,PO5 1RR,47500.0,Mortgage,1,30076.0,Paid
89,M,42,Unemployed,UK,8870.0,RG17 7LL,40000.0,Mortgage,1,37329.0,Defaulted
28,F,2,Retired,UK,9840.0,RG42 5QD,32500.0,Own,0,6485.0,Defaulted
80,M,16,Self Employed,UK,6610.0,RH1 6NG,47000.0,Rent,2,23614.0,Paid
79,F,42,Unemployed,UK,0.0,RH12 4PP,34500.0,Own,0,24657.0,Paid
45,M,27,Self Employed,UK,3870.0,RH17 7QL,22500.0,Mortgage,2,14391.0,Paid
83,F,36,Self Employed,UK,820.0,RH4 2JJ,34500.0,Rent,2,25737.0,Defaulted
36,F,10,Employed,UK,9180.0,SA15 4ET,42000.0,Own,0,35486.0,Defaulted
83,M,42,Unemployed,UK,1310.0,SE12 0LH,42500.0,Own,3,3222.0,Defaulted
32,F,2,Self Employed,UK,9690.0,SE15 4AB,50000.0,Own,1,35622.0,Defaulted
73,M,42,Self Employed,UK,4850.0,SE17 2EQ,29500.0,Own,0,3977.0,Defaulted
64,M,36,Self Employed,UK,0.0,SE19 3AN,24000.0,Own,1,3083.0,Defaulted
59,M,39,Self Employed,UK,7030.0,SE23 2EA,21000.0,Mortgage,1,14776.0,Defaulted
23,M,2,Self Employed,UK,140.0,SE5 7EB,21000.0,Mortgage,1,9923.0,Paid
55,M,36,Employed,UK,8290.0,SE5 7HS,37000.0,Mortgage,1,35697.0,Defaulted
24,M,7,Self Employed,UK,4640.0,SE5 8BG,51500.0,Own,3,38083.0,Defaulted
38,F,12,Self Employed,UK,4280.0,SG12 9FG,41500.0,Rent,0,34415.0,Paid
73,F,24,Employed,UK,2400.0,SN14 6NE,21000.0,Own,2,1183.0,Defaulted
60,F,13,Self Employed,UK,2050.0,SO15 2HR,49000.0,Own,3,13982.0,Defaulted
63,F,3,Self Employed,UK,4980.0,SO23 0JS,40500.0,Mortgage,2,22886.0,Defaulted
45,F,9,Unemployed,UK,8830.0,SO43 7DA,42000.0,Mortgage,2,11881.0,Defaulted
86,M,34,Self Employed,UK,5690.0,SP6 2AF,21000.0,Own,3,6095.0,Paid
55,M,27,Self Employed,UK,9250.0,SS1 2NS,51500.0,Own,0,8450.0,Defaulted
18,M,2,Self Employed,UK,620.0,ST4 5JW,40500.0,Mortgage,0,4692.0,Defaulted
64,M,37,Self Employed,UK,4620.0,ST5 2HB,32500.0,Own,2,11705.0,Defaulted
47,M,20,Unemployed,UK,930.0,SW14 7QA,27000.0,Rent,0,23263.0,Paid
82,F,29,Self Employed,UK,650.0,SW16 2AW,52000.0,Mortgage,0,30856.0,Defaulted
63,M,33,Employed,UK,2690.0,SW16 2AY,41000.0,Own,0,29506.0,Paid
50,M,24,Unemployed,UK,2590.0,SW17 7DW,37500.0,Mortgage,1,16096.0,Paid
68,F,40,Unemployed,UK,60.0,SW18 3BL,45000.0,Own,0,16758.0,Paid
41,F,24,Employed,UK,0.0,SW19 6ND,38500.0,Own,0,16756.0,Paid
31,M,9,Self Employed,UK,340.0,SW19 6NX,21000.0,Mortgage,0,14478.0,Defaulted
66,M,28,Self Employed,UK,1770.0,SW1X 0DJ,50500.0,Mortgage,2,38826.0,Defaulted
17,F,2,Unemployed,UK,420.0,SW3 4TE,45500.0,Mortgage,1,11857.0,Paid
20,F,3,Self Employed,UK,50.0,SW3 6RD,35500.0,Mortgage,0,13042.0,Defaulted
30,M,10,Self Employed,UK,0.0,SW4 6SS,51000.0,Own,2,13248.0,Defaulted
71,M,25,Self Employed,UK,250.0,SW4 7PT,52000.0,Rent,0,22257.0,Paid
55,F,32,Self Employed,UK,130.0,SY22 6TW,36500.0,Own,3,2958.0,Defaulted
26,M,2,Unemployed,UK,190.0,SY23 4LL,21500.0,Rent,0,11165.0,Paid
83,M,12,Self Employed,UK,1110.0,SY24 5JD,37000.0,Own,0,1193.0,Paid
54,F,17,Self Employed,UK,7120.0,TD6 0AA,45500.0,Mortgage,1,8003.0,Defaulted
61,F,16,Unemployed,UK,250.0,TD7 4LE,41000.0,Own,0,5962.0,Paid
55,F,35,Self Employed,UK,1210.0,TN1 2LL,46500.0,Own,1,37327.0,Defaulted
72,M,19,Self Employed,UK,4020.0,TN18 4LH,37000.0,Mortgage,1,23466.0,Defaulted
59,F,10,Unemployed,UK,1430.0,TN30 6XA,47000.0,Own,1,22696.0,Paid
65,F,37,Self Employed,UK,2520.0,TN34 1TG,30500.0,Rent,0,28947.0,Paid
49,M,18,Employed,UK,750.0,TN4 0DG,43000.0,Mortgage,0,3505.0,Paid
60,M,5,Unemployed,UK,140.0,TQ9 6AW,21000.0,Mortgage,0,4186.0,Paid
76,M,30,Unemployed,UK,7530.0,TQ9 7EP,43500.0,Mortgage,1,20475.0,Paid
75,M,25,Employed,UK,0.0,TR26 2AP,38000.0,Own,0,21329.0,Paid
20,M,2,Employed,UK,2760.0,W12 9EZ,41000.0,Mortgage,1,23398.0,Paid
65,M,17,Self Employed,UK,980.0,W12 9SJ,52000.0,Own,3,2969.0,Defaulted
87,M,42,Employed,UK,4340.0,WC1B 5AE,36000.0,Mortgage,0,5605.0,Paid
68,F,7,Self Employed,UK,2510.0,WD5 0ST,21000.0,Mortgage,2,2519.0,Defaulted
61,F,35,Unemployed,UK,5110.0,WF2 6AG,28000.0,Own,2,14052.0,Defaulted
82,F,42,Self Employed,UK,1120.0,WR6 6DJ,44500.0,Own,1,34485.0,Paid
32,F,15,Unemployed,UK,4910.0,WR9 7EQ,46500.0,Own,2,34064.0,Defaulted
89,F,7,Unemployed,UK,210.0,WV6 9PH,44000.0,Rent,1,31238.0,Paid
58,F,5,Unemployed,UK,7650.0,YO60 7HE,52000.0,Rent,3,31259.0,Defaulted
81,M,15,Self Employed,UK,330.0,SW11 2QD,48000.0,Mortgage,2,11867.0,Defaulted
85,M,9,Unemployed,UK,1410.0,YO62 4HT,33500.0,Mortgage,0,23338.0,Defaulted
76,M,20,Self Employed,UK,1950.0,DE22 5JB,44500.0,Mortgage,1,22622.0,Defaulted
65,F,4,Self Employed,UK,5800.0,YO42 1TP,21000.0,Own,0,12047.0,Paid
58,F,31,Unemployed,UK,7840.0,DE65 6FQ,28500.0,Own,0,20894.0,Defaulted
67,F,16,Self Employed,UK,7300.0,RG4 7EY,49000.0,Own,0,32957.0,Defaulted
75,F,2,Self Employed,UK,1410.0,NR35 2JL,33000.0,Own,0,15375.0,Paid
61,M,9,Unemployed,UK,1950.0,LE15 7SJ,42500.0,Rent,0,10111.0,Paid
72,M,3,Employed,UK,2050.0,CV37 9BL,23500.0,Own,0,21163.0,Paid
33,F,10,Self Employed,UK,90.0,TD10 6UP,26000.0,Own,1,11187.0,Paid
54,M,11,Self Employed,UK,700.0,AL5 5ST,52000.0,Own,0,35930.0,Paid
34,M,6,Unemployed,UK,2920.0,TW10 6BG,50500.0,Own,3,28589.0,Defaulted
34,F,9,Unemployed,UK,1870.0,DT8 3HN,50000.0,Own,0,21596.0,Paid
26,F,5,Unemployed,UK,290.0,G84 8LQ,41000.0,Own,2,6420.0,Defaulted
21,F,2,Self Employed,UK,1110.0,SG8 8PX,46000.0,Mortgage,0,4024.0,Defaulted
38,M,3,Unemployed,UK,4660.0,S17 4QF,50000.0,Mortgage,2,14823.0,Defaulted
36,F,13,Self Employed,UK,2860.0,BA2 7DL,50500.0,Mortgage,1,23365.0,Paid
24,F,3,Self Employed,UK,1060.0,CM15 8ER,39500.0,Own,0,20584.0,Paid
70,M,23,Self Employed,UK,3310.0,GU52 6HU,52000.0,Own,3,33190.0,Paid
25,F,4,Unemployed,UK,4000.0,PE8 5AN,33000.0,Own,0,2259.0,Defaulted
30,M,5,Self Employed,UK,1760.0,GL6 9HW,45000.0,Own,2,9831.0,Paid
88,F,42,Self Employed,UK,1940.0,CB7 4QR,21000.0,Own,0,13104.0,Paid
53,F,3,Self Employed,UK,7810.0,TS14 6AL,46000.0,Own,1,39445.0,Paid
83,M,13,Unemployed,UK,4520.0,SE14 5NW,42500.0,Own,2,40677.0,Paid
47,M,24,Employed,UK,5580.0,S1 4JN,39000.0,Mortgage,2,37557.0,Paid
58,F,18,Self Employed,UK,3180.0,SW14 7DG,26500.0,Rent,0,9777.0,Paid
80,M,42,Self Employed,UK,2200.0,PH7 4DY,51500.0,Rent,0,5697.0,Paid
20,F,2,Unemployed,UK,4340.0,TN12 6DS,38500.0,Own,2,23171.0,Defaulted
26,F,2,Self Employed,UK,4510.0,KT10 9NA,46000.0,Own,0,7689.0,Paid
78,M,33,Self Employed,UK,4290.0,S11 7LX,41000.0,Own,0,28271.0,Paid
18,F,2,Unemployed,UK,1870.0,E3 5DB,52000.0,Rent,1,23561.0,Paid
62,M,35,Self Employed,UK,180.0,NW6 6SL,39000.0,Mortgage,0,10832.0,Defaulted
34,F,11,Self Employed,UK,3680.0,SO32 2BJ,38000.0,Mortgage,2,4137.0,Defaulted
65,F,16,Self Employed,UK,150.0,CO10 0QJ,42500.0,Mortgage,0,33554.0,Defaulted
41,F,21,Employed,UK,0.0,SW1V 4QF,21000.0,Own,1,3822.0,Paid
51,F,11,Self Employed,UK,300.0,TW1 2PX,42000.0,Mortgage,0,1201.0,Paid
41,M,2,Self Employed,UK,7400.0,BR3 5HR,42000.0,Mortgage,2,13033.0,Defaulted
71,F,21,Employed,UK,6080.0,LE15 9LN,47000.0,Mortgage,2,2240.0,Defaulted
41,M,12,Self Employed,UK,40.0,L9 2DT,36500.0,Mortgage,1,12721.0,Paid
26,M,4,Employed,UK,30.0,RH13 5HJ,43500.0,Mortgage,1,39356.0,Paid
44,M,21,Self Employed,UK,40.0,IV30 1NU,35000.0,Own,1,18233.0,Defaulted
83,F,35,Self Employed,UK,8320.0,HD8 9ST,50000.0,Rent,2,21982.0,Paid
67,F,16,Self Employed,UK,340.0,BH13 7NB,23500.0,Rent,3,7033.0,Paid
51,F,21,Self Employed,UK,330.0,GU28 9JU,21000.0,Own,0,3532.0,Paid
31,F,9,Self Employed,UK,8730.0,IP6 0SH,41500.0,Rent,0,30024.0,Defaulted
32,F,4,Unemployed,UK,2380.0,PO11 0FB,44000.0,Rent,1,8348.0,Paid
70,M,42,Unemployed,UK,980.0,WA15 8WR,21000.0,Own,3,2202.0,Defaulted
56,F,15,Unemployed,UK,9400.0,GL18 2AE,50000.0,Mortgage,1,42851.0,Paid
48,F,15,Unemployed,UK,9950.0,SW7 1AB,21000.0,Own,3,1017.0,Defaulted
61,M,13,Unemployed,UK,1080.0,FK5 4BD,52000.0,Rent,0,7106.0,Paid
40,F,7,Unemployed,UK,8410.0,LE12 8AT,36500.0,Own,0,3153.0,Defaulted
63,M,28,Self Employed,UK,10.0,HA2 0JQ,40000.0,Mortgage,0,22567.0,Paid
62,M,15,Self Employed,UK,9780.0,CM3 4SZ,52000.0,Mortgage,1,43236.0,Defaulted
26,F,4,Self Employed,UK,3090.0,SE11 5SE,35500.0,Own,3,13457.0,Defaulted
39,M,11,Unemployed,UK,7970.0,WN1 2SD,44500.0,Mortgage,0,4361.0,Paid
21,F,2,Unemployed,UK,2980.0,TW20 8TW,46500.0,Mortgage,0,21519.0,Defaulted
81,F,42,Unemployed,UK,8020.0,SW14 8BU,42000.0,Mortgage,0,19900.0,Defaulted
67,F,10,Unemployed,UK,6120.0,CM3 4NT,51000.0,Own,0,39721.0,Paid
24,M,7,Self Employed,UK,8250.0,HG1 2HE,21000.0,Own,2,13574.0,Paid
53,F,35,Self Employed,UK,2720.0,NN14 1DN,51000.0,Rent,2,43504.0,Defaulted
81,F,42,Self Employed,UK,950.0,EH3 5PS,52000.0,Mortgage,0,35095.0,Defaulted
82,M,2,Unemployed,UK,8720.0,RH10 3AF,51500.0,Mortgage,0,44711.0,Defaulted
17,F,2,Unemployed,UK,2100.0,SK11 9RZ,21000.0,Rent,0,7214.0,Paid
25,M,5,Self Employed,UK,10.0,LA5 0RN,42000.0,Rent,1,37058.0,Paid
46,F,11,Self Employed,UK,1030.0,B93 9DE,51500.0,Rent,0,625.0,Paid
38,M,20,Self Employed,UK,0.0,HP18 9EN,45500.0,Own,3,18376.0,Defaulted
83,M,42,Self Employed,UK,9100.0,SW19 7GJ,38500.0,Mortgage,3,13979.0,Defaulted
70,F,6,Self Employed,UK,2650.0,OX14 1SL,44500.0,Own,0,12939.0,Paid
39,M,2,Self Employed,UK,3730.0,BN18 9NY,41500.0,Own,1,14255.0,Paid
87,M,10,Self Employed,UK,8170.0,KT13 0HR,39500.0,Rent,1,14892.0,Defaulted
33,F,6,Self Employed,UK,5240.0,IP20 9DG,47500.0,Own,0,43214.0,Defaulted
18,F,2,Self Employed,UK,810.0,OX18 4RE,25000.0,Own,0,6362.0,Paid
20,M,2,Self Employed,UK,1490.0,RG27 8PH,38500.0,Own,0,37668.0,Paid
32,F,2,Self Employed,UK,2500.0,NW3 4NJ,46500.0,Mortgage,0,37594.0,Paid
60,F,24,Employed,UK,4190.0,LA23 2EZ,32500.0,Rent,0,19317.0,Defaulted
33,F,10,Unemployed,UK,9630.0,PH20 1BW,51000.0,Mortgage,0,26108.0,Paid
64,M,30,Unemployed,UK,20.0,KT8 0BH,48000.0,Rent,1,8515.0,Paid
57,M,28,Employed,UK,8740.0,IV15 9UR,52000.0,Mortgage,0,50778.0,Defaulted
85,F,5,Self Employed,UK,1070.0,LS23 6HT,33000.0,Mortgage,0,23555.0,Paid
39,F,5,Unemployed,UK,960.0,CB3 6FY,32000.0,Mortgage,1,13496.0,Paid
42,M,6,Self Employed,UK,7610.0,BR7 5QL,23500.0,Own,2,16309.0,Defaulted
70,M,40,Unemployed,UK,6490.0,MK18 2HS,40000.0,Mortgage,3,8446.0,Defaulted
45,F,5,Self Employed,UK,680.0,NN6 0HA,45500.0,Own,1,24104.0,Paid
57,M,10,Unemployed,UK,20.0,NG8 1BX,33000.0,Own,0,26915.0,Paid
18,F,2,Self Employed,UK,1380.0,CV37 7DP,50500.0,Mortgage,1,41055.0,Paid
20,M,2,Self Employed,UK,2670.0,TS9 5LB,28000.0,Own,1,17709.0,Paid
57,M,18,Self Employed,UK,380.0,SG6 3HF,30000.0,Mortgage,2,14591.0,Defaulted
27,M,7,Self Employed,UK,7150.0,IP13 6LJ,21000.0,Own,2,11017.0,Defaulted
71,M,14,Employed,UK,3430.0,GU14 6ST,21000.0,Mortgage,0,4763.0,Paid
44,M,11,Self Employed,UK,690.0,SY7 8JG,45000.0,Rent,1,27712.0,Paid
35,M,7,Self Employed,UK,1920.0,EX6 6RG,34000.0,Own,2,23928.0,Defaulted
66,M,17,Unemployed,UK,5020.0,E10 6EP,52000.0,Rent,1,3586.0,Paid
79,M,12,Unemployed,UK,5370.0,LA4 5LG,50000.0,Own,2,32416.0,Paid
17,F,2,Self Employed,UK,4840.0,AB15 7XF,21000.0,Rent,3,2583.0,Defaulted
59,F,2,Employed,UK,960.0,NW6 6TD,50500.0,Mortgage,3,27654.0,Defaulted
49,M,16,Self Employed,UK,9270.0,LA5 0AW,52000.0,Mortgage,0,37275.0,Defaulted
37,M,9,Self Employed,UK,350.0,N5 2DG,21000.0,Own,1,8857.0,Defaulted
65,M,29,Self Employed,UK,4060.0,TN12 9AL,21000.0,Own,3,864.0,Defaulted
25,F,3,Self Employed,UK,6990.0,NG3 5GW,28000.0,Own,0,8626.0,Paid
28,F,2,Self Employed,UK,2730.0,NE46 3EE,25000.0,Own,0,16606.0,Paid
71,M,37,Self Employed,UK,2900.0,KY11 8FP,21000.0,Own,0,6563.0,Paid
20,F,2,Unemployed,UK,30.0,W5 3SW,31500.0,Own,1,3283.0,Defaulted
49,M,5,Employed,UK,0.0,GL51 6UL,52000.0,Own,2,3641.0,Paid
60,F,13,Unemployed,UK,990.0,EH22 4DG,52000.0,Own,2,47176.0,Defaulted
74,F,36,Unemployed,UK,2560.0,SW8 1BH,48000.0,Own,1,29187.0,Paid
85,F,42,Unemployed,UK,3130.0,SE26 4NY,42500.0,Own,2,8176.0,Defaulted
30,M,5,Self Employed,UK,60.0,KT11 3EZ,30500.0,Rent,0,26124.0,Defaulted
69,F,6,Self Employed,UK,1840.0,LL30 3AS,38000.0,Mortgage,2,24450.0,Defaulted
39,M,2,Employed,UK,9360.0,EH10 5TG,52000.0,Mortgage,0,20619.0,Defaulted
53,F,9,Employed,UK,6650.0,SL5 7QR,43000.0,Mortgage,1,23271.0,Paid
57,F,28,Self Employed,UK,10.0,DE45 1AT,21000.0,Own,0,3219.0,Paid
20,F,3,Employed,UK,1140.0,W9 3LY,27000.0,Rent,3,7181.0,Defaulted
